,RaceId,DriverId,ConstructorId,GridNumber,DriverPosition
1119,70,30,6,10,4
1120,70,8,1,2,5
1121,70,21,4,6,6
1122,70,22,11,5,7
1123,70,37,1,12,8
1124,70,9,2,9,9
1125,70,11,8,19,10
1126,70,26,5,16,11
1127,70,38,9,22,12
1128,70,24,5,15,13
1129,70,27,14,17,14
1130,70,33,14,21,15
1131,70,29,8,20,16
1132,70,2,2,8,17
1133,70,14,9,18,\N
1134,70,15,7,3,\N
1135,70,23,7,7,\N
1136,70,17,3,11,\N
1137,70,3,3,13,\N
1138,71,21,4,1,1
1139,71,22,6,11,2
1140,71,4,4,13,3
1141,71,14,9,5,4
1142,71,17,3,3,5
1143,71,31,1,9,6
1144,71,32,9,6,7
1145,71,8,1,10,8
1146,71,15,7,2,9
1147,71,13,15,18,10
1148,71,18,16,8,\N
1149,71,23,7,15,12
1150,71,35,15,4,13
1151,71,11,16,20,\N
1152,71,39,17,12,15
1153,71,33,17,14,16
1154,71,40,18,16,17
1155,71,30,6,19,\N
1156,71,2,3,7,\N
1157,71,27,18,17,\N
1158,72,4,4,1,1
1159,72,15,7,2,2
1160,72,2,3,10,3
1161,72,31,1,11,4
1162,72,23,7,5,5
1163,72,14,9,8,6
1164,72,30,6,13,7
1165,72,32,9,7,8
1166,72,8,1,6,9
1167,72,13,15,14,10
1168,72,39,17,17,11
1169,72,33,17,18,12
1170,72,27,18,19,13
1171,72,22,6,12,\N
1172,72,21,4,3,\N
1173,72,17,3,4,\N
1174,72,35,15,16,\N
1175,72,18,16,9,\N
1176,72,19,16,15,\N
1177,72,40,18,20,\N
1178,73,4,4,1,1
1179,73,15,7,3,2
1180,73,8,1,9,3
1181,73,23,7,6,4
1182,73,37,1,8,5
1183,73,17,3,5,6
1184,73,13,15,12,7
1185,73,14,9,14,8
1186,73,22,6,20,9
1187,73,33,17,16,10
1188,73,35,15,15,11
1189,73,40,18,19,12
1190,73,27,18,18,13
1191,73,18,16,11,\N
1192,73,11,16,13,\N
1193,73,2,3,4,\N
1194,73,30,6,2,\N
1195,73,21,4,10,\N
1196,73,39,17,17,\N
1197,73,32,9,7,\N
1198,74,4,4,2,1
1199,74,30,6,13,2
1200,74,25,1,7,3
1201,74,35,15,11,4
1202,74,15,7,5,5
1203,74,2,3,8,6
1204,74,17,3,4,7
1205,74,24,9,15,8
1206,74,23,7,10,9
1207,74,13,15,18,10
1208,74,14,9,14,11
1209,74,39,17,16,12
1210,74,33,17,17,13
1211,74,27,18,20,\N
1212,74,22,6,9,\N
1213,74,8,1,1,\N
1214,74,40,18,19,\N
1215,74,21,4,12,\N
1216,74,18,16,3,\N
1217,74,11,16,6,\N
1218,75,8,1,1,1
1219,75,4,4,3,2
1220,75,15,7,5,3
1221,75,23,7,4,4
1222,75,21,4,6,5
1223,75,17,3,2,6
1224,75,31,1,7,7
1225,75,14,9,9,8
1226,75,22,6,16,9
1227,75,2,3,17,10
1228,75,13,15,10,11
1229,75,33,17,18,12
1230,75,39,17,13,13
1231,75,35,15,12,\N
1232,75,30,6,8,\N
1233,75,27,18,14,\N
1234,75,40,18,15,\N
1235,75,24,9,11,\N
1236,76,8,1,1,1
1237,76,2,3,6,2
1238,76,17,3,3,3
1239,76,4,4,2,4
1240,76,31,1,16,5
1241,76,23,7,18,6
1242,76,30,6,8,7
1243,76,22,6,10,8
1244,76,13,15,11,9
1245,76,15,7,5,10
1246,76,35,15,9,11
1247,76,21,4,4,12
1248,76,33,17,15,13
1249,76,27,18,14,14
1250,76,24,9,12,\N
1251,76,40,18,13,\N
1252,76,14,9,7,\N
1253,76,39,17,17,\N
1254,77,4,4,6,1
1255,77,2,3,1,2
1256,77,22,6,7,3
1257,77,14,9,12,4
1258,77,30,6,10,5
1259,77,21,4,9,6
1260,77,31,1,5,7
1261,77,15,7,4,8
1262,77,24,9,14,9
1263,77,18,16,13,10
1264,77,8,1,2,11
1265,77,11,16,16,12
1266,77,35,15,15,13
1267,77,13,15,11,14
1268,77,33,17,17,15
1269,77,39,17,19,16
1270,77,27,18,20,17
1271,77,40,18,18,18
1272,77,23,7,8,\N
1273,77,17,3,3,\N
1274,78,8,1,7,1
1275,78,30,6,2,2
1276,78,22,6,20,3
1277,78,13,15,11,4
1278,78,17,3,14,5
1279,78,23,7,10,6
1280,78,14,9,12,7
1281,78,32,9,16,8
1282,78,35,15,8,9
1283,78,33,17,18,10
1284,78,27,18,15,11
1285,78,15,7,9,\N
1286,78,18,16,1,\N
1287,78,2,3,13,\N
1288,78,11,16,6,\N
1289,78,40,18,19,\N
1290,78,4,4,3,\N
1291,78,21,4,4,\N
1292,78,39,17,17,\N
1293,78,31,1,5,\N
1294,79,30,6,5,1
1295,79,22,6,7,2
1296,79,33,17,17,3
1297,79,39,17,19,4
1298,79,27,18,18,5
1299,79,40,18,20,6
1300,79,15,7,1,\N
1301,79,8,1,2,\N
1302,79,18,16,3,\N
1303,79,21,4,4,\N
1304,79,4,4,6,\N
1305,79,11,16,8,\N
1306,79,17,3,9,\N
1307,79,13,15,10,\N
1308,79,31,1,11,\N
1309,79,35,15,12,\N
1310,79,41,7,13,\N
1311,79,32,9,14,\N
1312,79,2,3,15,\N
1313,79,14,9,16,\N
1314,80,4,4,1,1
1315,80,8,1,13,2
1316,80,30,6,3,3
1317,80,18,16,7,4
1318,80,15,7,2,5
1319,80,21,4,6,6
1320,80,23,7,11,7
1321,80,35,15,10,8
1322,80,22,6,5,9
1323,80,14,9,15,10
1324,80,11,16,4,11
1325,80,17,3,12,12
1326,80,33,17,19,13
1327,80,2,3,14,14
1328,80,39,17,17,15
1329,80,31,1,8,\N
1330,80,27,18,20,\N
1331,80,40,18,18,\N
1332,80,13,15,9,\N
1333,80,32,9,16,\N
1334,81,31,1,3,1
1335,81,4,4,1,2
1336,81,8,1,12,3
1337,81,21,4,6,4
1338,81,18,16,2,5
1339,81,30,6,9,6
1340,81,22,6,5,7
1341,81,23,7,8,8
1342,81,15,7,4,9
1343,81,13,15,16,10
1344,81,17,3,11,11
1345,81,2,3,14,12
1346,81,14,9,13,13
1347,81,35,15,10,14
1348,81,32,9,15,15
1349,81,11,16,7,16
1350,81,33,17,20,17
1351,81,27,18,18,18
1352,81,40,18,19,19
1353,81,39,17,17,\N
1354,82,4,4,3,1
1355,82,31,1,20,2
1356,82,18,16,2,3
1357,82,21,4,4,4
1358,82,30,6,5,5
1359,82,23,7,12,6
1360,82,14,9,11,7
1361,82,13,15,13,8
1362,82,32,9,10,9
1363,82,22,6,15,10
1364,82,2,3,7,11
1365,82,11,16,8,12
1366,82,27,18,16,13
1367,82,15,7,9,14
1368,82,35,15,14,15
1369,82,39,17,19,16
1370,82,33,17,18,17
1371,82,38,18,17,18
1372,82,17,3,6,\N
1373,82,8,1,1,\N
1374,83,8,1,4,1
1375,83,30,6,1,2
1376,83,23,7,5,3
1377,83,15,7,3,4
1378,83,18,16,8,5
1379,83,2,3,12,6
1380,83,17,3,16,7
1381,83,11,16,10,8
1382,83,21,4,9,9
1383,83,22,6,7,10
1384,83,4,4,6,11
1385,83,39,17,18,12
1386,83,33,17,20,13
1387,83,13,15,14,14
1388,83,27,18,17,\N
1389,83,35,15,15,\N
1390,83,31,1,2,\N
1391,83,38,18,19,\N
1392,83,14,9,13,\N
1393,83,32,9,11,\N
1394,84,8,1,1,1
1395,84,4,4,3,2
1396,84,31,1,4,3
1397,84,21,4,2,4
1398,84,18,16,13,5
1399,84,15,7,5,6
1400,84,14,9,12,7
1401,84,32,9,10,8
1402,84,11,16,20,9
1403,84,22,6,11,10
1404,84,35,15,16,11
1405,84,23,7,9,12
1406,84,38,18,17,13
1407,84,39,17,18,14
1408,84,33,17,14,15
1409,84,27,18,15,\N
1410,84,30,6,19,\N
1411,84,2,3,6,\N
1412,84,13,15,8,\N
1413,84,17,3,7,\N
1414,85,31,1,1,1
1415,85,4,4,2,2
1416,85,21,4,8,3
1417,85,8,1,11,4
1418,85,15,7,5,5
1419,85,23,7,9,6
1420,85,42,3,16,7
1421,85,18,16,3,8
1422,85,13,15,15,9
1423,85,30,6,6,10
1424,85,35,15,12,11
1425,85,22,6,7,12
1426,85,32,9,13,13
1427,85,17,3,14,14
1428,85,14,9,10,15
1429,85,11,16,4,16
1430,85,33,17,17,17
1431,85,38,18,18,18
1432,85,27,18,20,19
1433,85,39,17,19,20
1434,86,8,1,2,1
1435,86,4,4,4,2
1436,86,18,16,8,3
1437,86,17,3,9,4
1438,86,22,6,12,5
1439,86,35,15,14,6
1440,86,23,7,5,7
1441,86,33,17,19,8
1442,86,32,9,16,9
1443,86,13,15,7,10
1444,86,39,17,20,11
1445,86,27,18,18,12
1446,86,38,18,17,13
1447,86,31,1,1,14
1448,86,42,3,15,15
1449,86,15,7,3,\N
1450,86,14,9,11,\N
1451,86,30,6,6,\N
1452,86,11,16,10,\N
1453,86,21,4,13,\N
1454,87,31,1,2,1
1455,87,8,1,5,2
1456,87,4,4,1,3
1457,87,30,6,7,4
1458,87,21,4,3,5
1459,87,22,6,9,6
1460,87,18,16,4,7
1461,87,23,7,10,8
1462,87,32,9,6,9
1463,87,11,16,19,10
1464,87,13,15,8,11
1465,87,35,15,20,12
1466,87,15,7,17,13
1467,87,27,18,16,14
1468,87,39,17,15,15
1469,87,33,17,11,\N
1470,87,17,3,12,\N
1471,87,38,18,18,\N
1472,87,42,3,13,\N
1473,87,14,9,14,\N
1474,88,8,1,17,1
1475,88,21,4,3,2
1476,88,4,4,16,3
1477,88,17,3,7,4
1478,88,18,16,2,5
1479,88,14,9,6,6
1480,88,30,6,14,7
1481,88,23,7,1,8
1482,88,32,9,4,9
1483,88,13,15,10,10
1484,88,22,6,9,11
1485,88,35,15,8,12
1486,88,33,17,20,13
1487,88,38,18,15,14
1488,88,39,17,11,15
1489,88,27,18,13,16
1490,88,42,3,12,\N
1491,88,15,7,19,\N
1492,88,31,1,18,\N
1493,88,11,16,5,\N
1494,89,4,4,1,1
1495,89,8,1,3,2
1496,89,23,7,9,3
1497,89,21,4,2,4
1498,89,32,9,14,5
1499,89,13,15,11,6
1500,89,17,3,10,7
1501,89,18,16,4,8
1502,89,14,9,7,9
1503,89,35,15,16,10
1504,89,33,17,19,11
1505,89,22,6,8,12
1506,89,42,3,13,13
1507,89,38,18,20,14
1508,89,15,7,12,15
1509,89,27,18,18,16
1510,89,11,16,17,\N
1511,89,39,17,15,\N
1512,89,31,1,5,\N
1513,89,30,6,6,\N
1514,90,30,6,1,1
1515,90,22,6,2,2
1516,90,4,4,5,3
1517,90,23,3,8,4
1518,90,31,3,3,5
1519,90,18,16,4,6
1520,90,15,4,9,7
1521,90,14,1,12,8
1522,90,11,16,7,9
1523,90,21,15,14,10
1524,90,32,19,19,11
1525,90,43,7,13,12
1526,90,44,7,18,13
1527,90,45,17,16,14
1528,90,13,15,11,\N
1529,90,2,17,15,\N
1530,90,46,18,20,\N
1531,90,17,19,6,\N
1532,90,47,18,17,\N
1533,90,8,1,10,\N
1534,91,30,6,1,1
1535,91,31,3,4,2
1536,91,18,16,6,3
1537,91,22,6,3,4
1538,91,15,4,8,5
1539,91,14,1,9,6
1540,91,4,4,19,7
1541,91,13,15,11,8
1542,91,43,7,10,9
1543,91,32,19,13,10
1544,91,21,15,12,11
1545,91,44,7,14,12
1546,91,45,17,18,13
1547,91,46,18,16,14
1548,91,11,16,20,15
1549,91,47,18,17,16
1550,91,8,1,5,\N
1551,91,2,17,15,\N
1552,91,23,3,7,\N
1553,91,17,19,2,\N
1554,92,30,6,1,1
1555,92,22,6,2,2
1556,92,18,16,6,3
1557,92,15,4,7,4
1558,92,11,16,5,5
1559,92,4,4,16,6
1560,92,23,3,4,7
1561,92,17,19,14,8
1562,92,44,7,8,9
1563,92,43,7,9,10
1564,92,21,15,11,11
1565,92,13,15,13,12
1566,92,31,3,3,13
1567,92,32,19,12,14
1568,92,2,17,18,15
1569,92,45,17,15,16
1570,92,46,18,17,17
1571,92,14,1,10,\N
1572,92,47,18,20,\N
1573,92,8,1,19,\N
1574,93,30,6,2,1
1575,93,18,16,1,2
1576,93,31,3,3,3
1577,93,4,4,6,4
1578,93,15,4,9,5
1579,93,22,6,4,6
1580,93,23,3,5,7
1581,93,8,1,20,8
1582,93,21,15,18,9
1583,93,13,15,12,10
1584,93,44,7,13,11
1585,93,14,1,11,12
1586,93,17,19,8,13
1587,93,32,19,14,14
1588,93,47,18,19,15
1589,93,11,16,7,16
1590,93,2,17,16,\N
1591,93,43,7,10,\N
1592,93,46,18,17,\N
1593,93,45,17,15,\N
1594,94,30,6,1,1
1595,94,22,6,5,2
1596,94,15,4,4,3
1597,94,4,4,8,4
1598,94,11,16,3,5
1599,94,23,3,6,6
1600,94,21,15,12,7
1601,94,18,16,14,8
1602,94,13,15,17,9
1603,94,14,1,10,10
1604,94,8,1,13,11
1605,94,17,19,9,12
1606,94,43,7,11,13
1607,94,45,17,19,\N
1608,94,31,3,2,\N
1609,94,32,19,16,\N
1610,94,44,7,7,\N
1611,94,2,17,15,\N
1612,94,46,18,18,\N
1613,94,47,18,20,\N
1614,95,15,4,1,1
1615,95,18,16,2,2
1616,95,22,6,6,3
1617,95,31,3,9,4
1618,95,13,15,16,5
1619,95,43,7,15,6
1620,95,2,17,17,7
1621,95,44,7,13,8
1622,95,47,18,19,9
1623,95,23,3,12,10
1624,95,30,6,4,\N
1625,95,4,4,3,\N
1626,95,8,1,5,\N
1627,95,46,18,20,\N
1628,95,45,17,18,\N
1629,95,17,19,11,\N
1630,95,11,16,7,\N
1631,95,14,1,8,\N
1632,95,21,15,10,\N
1633,95,32,19,14,\N
1634,96,30,6,1,1
1635,96,22,6,7,2
1636,96,18,16,5,3
1637,96,15,4,3,4
1638,96,4,4,6,5
1639,96,21,15,19,6
1640,96,17,19,14,7
1641,96,31,3,8,8
1642,96,13,15,16,9
1643,96,2,17,13,10
1644,96,44,7,10,11
1645,96,32,19,12,12
1646,96,45,17,15,13
1647,96,46,18,20,14
1648,96,47,18,17,15
1649,96,11,16,2,\N
1650,96,14,1,18,\N
1651,96,8,1,4,\N
1652,96,23,3,9,\N
1653,96,43,7,11,\N
1654,97,30,6,6,1
1655,97,22,6,7,2
1656,97,18,16,2,3
1657,97,21,15,11,4
1658,97,8,1,8,5
1659,97,14,1,9,6
1660,97,10,17,16,7
1661,97,2,17,15,8
1662,97,32,19,10,9
1663,97,47,18,18,10
1664,97,13,15,17,\N
1665,97,11,16,20,\N
1666,97,4,4,5,\N
1667,97,46,18,19,\N
1668,97,17,19,14,\N
1669,97,15,4,3,\N
1670,97,23,3,1,\N
1671,97,31,3,4,\N
1672,97,43,7,12,\N
1673,97,44,7,13,\N
1674,98,30,6,2,1
1675,98,22,6,1,2
1676,98,11,16,3,3
1677,98,15,4,20,4
1678,98,44,7,8,5
1679,98,8,1,7,6
1680,98,14,1,12,7
1681,98,47,18,19,8
1682,98,21,15,14,9
1683,98,17,19,10,\N
1684,98,31,3,5,\N
1685,98,2,17,16,\N
1686,98,18,16,4,\N
1687,98,43,7,11,\N
1688,98,23,3,6,\N
1689,98,4,4,9,\N
1690,98,32,19,13,\N
1691,98,13,15,15,\N
1692,98,45,17,17,\N
1693,98,46,18,18,\N
1694,99,30,6,2,1
1695,99,4,4,1,2
1696,99,22,6,10,3
1697,99,15,4,5,4
1698,99,18,16,4,5
1699,99,14,1,3,6
1700,99,8,1,9,7
1701,99,31,3,6,8
1702,99,17,19,12,9
1703,99,48,3,8,10
1704,99,32,19,13,11
1705,99,21,15,15,12
1706,99,13,15,16,13
1707,99,43,7,11,14
1708,99,44,7,14,15
1709,99,2,17,17,16
1710,99,45,17,18,17
1711,99,46,18,19,18
1712,99,47,18,20,\N
1713,99,11,16,7,\N
1714,100,30,6,4,1
1715,100,8,1,1,2
1716,100,22,6,2,3
1717,100,18,16,3,4
1718,100,31,3,7,5
1719,100,21,15,20,6
1720,100,14,1,6,7
1721,100,17,19,9,8
1722,100,13,15,10,9
1723,100,4,4,16,10
1724,100,11,16,8,11
1725,100,48,3,11,12
1726,100,43,7,12,13
1727,100,32,19,13,14
1728,100,2,17,15,15
1729,100,46,18,18,16
1730,100,45,17,14,\N
1731,100,15,4,5,\N
1732,100,47,18,19,\N
1733,100,44,7,17,\N
1734,101,30,6,1,1
1735,101,18,16,13,2
1736,101,4,4,5,3
1737,101,14,1,4,4
1738,101,31,3,2,5
1739,101,17,19,11,6
1740,101,42,3,10,7
1741,101,11,16,8,8
1742,101,21,15,14,9
1743,101,32,19,12,10
1744,101,15,4,6,11
1745,101,22,6,7,12
1746,101,13,15,16,13
1747,101,44,7,9,14
1748,101,45,17,17,15
1749,101,47,18,20,16
1750,101,46,18,19,17
1751,101,2,17,18,\N
1752,101,43,7,15,\N
1753,101,8,1,3,\N
1754,102,30,6,1,1
1755,102,22,6,2,2
1756,102,4,4,5,3
1757,102,31,3,7,4
1758,102,18,16,4,5
1759,102,11,16,3,6
1760,102,42,3,6,7
1761,102,21,15,8,8
1762,102,14,1,12,9
1763,102,17,19,11,10
1764,102,44,7,13,11
1765,102,2,17,16,12
1766,102,32,19,14,13
1767,102,46,18,19,14
1768,102,47,18,18,15
1769,102,45,17,17,\N
1770,102,15,4,9,\N
1771,102,41,7,15,\N
1772,102,13,15,20,\N
1773,102,8,1,10,\N
1774,103,8,1,10,1
1775,103,30,6,2,2
1776,103,22,6,6,3
1777,103,13,15,8,4
1778,103,21,15,5,5
1779,103,32,19,13,6
1780,103,14,1,4,7
1781,103,44,7,9,8
1782,103,15,4,1,9
1783,103,41,7,20,10
1784,103,2,17,16,11
1785,103,31,3,11,\N
1786,103,42,3,14,\N
1787,103,18,16,12,\N
1788,103,47,18,18,\N
1789,103,4,4,3,\N
1790,103,17,19,7,\N
1791,103,11,16,15,\N
1792,103,46,18,17,\N
1793,103,45,17,19,\N
1794,104,22,6,1,1
1795,104,30,6,3,2
1796,104,18,16,6,3
1797,104,11,16,5,4
1798,104,31,3,2,5
1799,104,14,1,10,6
1800,104,42,3,8,7
1801,104,21,15,15,8
1802,104,17,19,12,9
1803,104,15,4,9,10
1804,104,41,7,11,11
1805,104,13,15,16,12
1806,104,32,19,14,13
1807,104,2,17,20,14
1808,104,47,18,19,15
1809,104,4,4,4,\N
1810,104,45,17,17,\N
1811,104,46,18,18,\N
1812,104,8,1,7,\N
1813,104,44,7,13,\N
1814,105,22,6,1,1
1815,105,18,16,3,2
1816,105,8,1,2,3
1817,105,4,4,6,4
1818,105,31,3,10,5
1819,105,11,16,18,6
1820,105,21,15,7,7
1821,105,13,15,4,8
1822,105,14,1,9,9
1823,105,17,19,11,10
1824,105,35,4,12,11
1825,105,30,6,20,12
1826,105,2,17,14,13
1827,105,44,7,8,14
1828,105,10,17,16,15
1829,105,47,18,19,16
1830,105,46,18,17,\N
1831,105,23,3,5,\N
1832,105,41,7,13,\N
1833,105,32,19,15,\N
1834,106,30,6,1,1
1835,106,23,3,2,2
1836,106,18,16,5,3
1837,106,11,16,4,4
1838,106,4,4,11,5
1839,106,8,1,12,6
1840,106,31,3,13,7
1841,106,21,15,7,8
1842,106,13,15,19,9
1843,106,35,4,9,10
1844,106,15,7,6,11
1845,106,32,19,14,12
1846,106,2,17,16,13
1847,106,44,7,10,14
1848,106,10,17,17,15
1849,106,46,18,18,16
1850,106,47,18,20,\N
1851,106,14,1,8,\N
1852,106,22,6,15,\N
1853,106,17,19,3,\N
1854,107,31,3,2,1
1855,107,8,1,3,2
1856,107,22,6,1,3
1857,107,4,4,8,4
1858,107,23,3,7,5
1859,107,11,16,6,6
1860,107,30,6,18,7
1861,107,13,15,4,8
1862,107,21,15,10,9
1863,107,35,4,13,10
1864,107,14,1,12,11
1865,107,15,7,9,12
1866,107,41,7,14,13
1867,107,32,19,15,14
1868,107,10,17,17,15
1869,107,47,18,19,16
1870,107,46,18,20,17
1871,107,17,19,11,\N
1872,107,2,17,16,\N
1873,107,18,16,5,\N
1874,108,14,1,11,1
1875,108,31,3,3,2
1876,108,8,1,15,3
1877,108,30,6,1,4
1878,108,15,4,12,5
1879,108,49,15,4,6
1880,108,4,4,10,7
1881,108,23,3,9,8
1882,108,35,16,6,9
1883,108,18,16,8,10
1884,108,50,18,20,11
1885,108,21,17,13,\N
1886,108,42,19,18,\N
1887,108,44,7,5,\N
1888,108,2,15,7,\N
1889,108,51,18,19,\N
1890,108,17,19,14,\N
1891,108,43,7,16,\N
1892,108,52,17,17,\N
1893,108,22,6,2,\N
1894,109,8,1,7,1
1895,109,22,6,5,2
1896,109,4,4,1,3
1897,109,23,3,17,4
1898,109,15,4,2,5
1899,109,30,6,3,6
1900,109,18,16,9,7
1901,109,2,15,6,8
1902,109,49,15,13,9
1903,109,52,17,20,10
1904,109,43,7,11,11
1905,109,31,3,8,12
1906,109,50,18,18,13
1907,109,42,19,15,\N
1908,109,51,18,19,\N
1909,109,17,19,16,\N
1910,109,44,7,10,\N
1911,109,14,1,4,\N
1912,109,21,17,14,\N
1913,109,35,16,12,\N
1914,110,21,17,8,1
1915,110,8,1,4,2
1916,110,4,4,10,3
1917,110,14,1,2,4
1918,110,49,15,14,5
1919,110,35,16,13,6
1920,110,23,3,6,7
1921,110,15,4,5,8
1922,110,17,19,3,9
1923,110,43,7,18,10
1924,110,22,6,1,\N
1925,110,18,16,11,\N
1926,110,50,18,19,\N
1927,110,30,6,7,\N
1928,110,31,3,9,\N
1929,110,42,19,17,\N
1930,110,44,7,15,\N
1931,110,52,17,16,\N
1932,110,51,18,20,\N
1933,110,2,15,12,\N
1934,111,30,6,1,1
1935,111,8,1,6,2
1936,111,22,6,3,3
1937,111,23,3,2,4
1938,111,14,1,12,5
1939,111,4,4,8,6
1940,111,31,3,4,7
1941,111,18,16,9,8
1942,111,44,7,10,9
1943,111,2,15,11,10
1944,111,49,15,14,11
1945,111,43,7,13,12
1946,111,15,4,16,13
1947,111,42,19,15,14
1948,111,21,17,17,15
1949,111,17,19,5,\N
1950,111,52,17,19,\N
1951,111,50,18,20,\N
1952,111,51,18,18,\N
1953,111,35,16,7,\N
1954,112,30,6,1,1
1955,112,4,4,3,2
1956,112,22,6,2,3
1957,112,31,3,9,4
1958,112,23,3,7,5
1959,112,43,7,13,6
1960,112,17,19,12,7
1961,112,52,17,15,8
1962,112,18,16,5,9
1963,112,2,15,14,10
1964,112,51,18,18,11
1965,112,50,18,19,12
1966,112,21,17,17,\N
1967,112,44,7,6,\N
1968,112,49,15,10,\N
1969,112,14,1,8,\N
1970,112,35,16,11,\N
1971,112,15,4,4,\N
1972,112,42,19,16,\N
1973,112,8,1,20,\N
1974,113,30,6,1,1
1975,113,8,1,2,2
1976,113,22,6,5,3
1977,113,18,16,7,4
1978,113,14,1,14,5
1979,113,23,3,10,6
1980,113,17,19,17,7
1981,113,15,4,6,8
1982,113,42,19,8,9
1983,113,43,7,13,10
1984,113,52,17,16,11
1985,113,35,16,12,12
1986,113,51,18,18,13
1987,113,21,17,9,\N
1988,113,2,15,4,\N
1989,113,4,4,19,\N
1990,113,31,3,3,\N
1991,113,44,7,11,\N
1992,113,50,18,20,\N
1993,113,49,15,15,\N
1994,114,31,3,3,1
1995,114,8,1,2,2
1996,114,30,6,5,3
1997,114,23,3,1,4
1998,114,4,4,8,5
1999,114,15,4,4,6
2000,114,14,1,6,7
2001,114,22,6,7,8
2002,114,43,7,10,9
2003,114,21,17,12,10
2004,114,2,15,14,11
2005,114,52,17,16,12
2006,114,44,7,17,13
2007,114,35,16,11,\N
2008,114,51,18,19,\N
2009,114,50,18,18,\N
2010,114,17,19,9,\N
2011,114,42,19,13,\N
2012,114,49,15,15,\N
2013,114,18,16,20,\N
2014,115,30,6,3,1
2015,115,23,3,1,2
2016,115,31,3,2,3
2017,115,4,4,4,4
2018,115,22,6,5,5
2019,115,8,1,20,6
2020,115,17,19,6,7
2021,115,44,7,7,8
2022,115,50,18,15,9
2023,115,42,19,13,10
2024,115,43,7,9,11
2025,115,51,18,18,\N
2026,115,18,16,17,\N
2027,115,14,1,11,\N
2028,115,2,15,12,\N
2029,115,15,4,8,\N
2030,115,21,17,16,\N
2031,115,52,17,19,\N
2032,115,35,16,14,\N
2033,115,49,15,10,\N
2034,116,23,3,3,1
2035,116,31,3,4,2
2036,116,22,6,5,3
2037,116,4,4,8,4
2038,116,30,6,2,5
2039,116,17,19,11,6
2040,116,18,16,12,7
2041,116,2,15,20,8
2042,116,49,15,15,9
2043,116,42,19,16,10
2044,116,52,17,14,11
2045,116,21,17,13,12
2046,116,51,18,19,13
2047,116,50,18,18,14
2048,116,14,1,9,15
2049,116,43,7,10,\N
2050,116,35,16,17,\N
2051,116,15,4,6,\N
2052,116,44,7,7,\N
2053,116,8,1,1,\N
2054,117,23,3,1,1
2055,117,31,3,2,2
2056,117,30,6,3,3
2057,117,8,1,4,4
2058,117,14,1,5,5
2059,117,17,19,9,6
2060,117,22,6,8,7
2061,117,44,7,10,8
2062,117,35,16,12,9
2063,117,42,19,11,10
2064,117,43,7,13,11
2065,117,49,15,16,12
2066,117,2,15,15,13
2067,117,51,18,20,14
2068,117,52,17,18,15
2069,117,50,18,19,16
2070,117,15,4,6,\N
2071,117,4,4,7,\N
2072,117,21,17,17,\N
2073,117,18,16,14,\N
2074,118,22,6,1,1
2075,118,31,3,7,2
2076,118,8,1,3,3
2077,118,30,6,5,4
2078,118,14,1,12,5
2079,118,15,4,2,6
2080,118,43,7,6,7
2081,118,18,16,20,8
2082,118,23,3,4,9
2083,118,35,16,9,10
2084,118,44,7,13,11
2085,118,49,15,14,12
2086,118,52,17,17,13
2087,118,17,19,11,14
2088,118,50,18,19,15
2089,118,51,18,18,16
2090,118,2,15,16,17
2091,118,4,4,8,\N
2092,118,21,17,15,\N
2093,118,42,19,10,\N
2094,119,31,3,1,1
2095,119,14,1,10,2
2096,119,15,4,4,3
2097,119,4,4,8,4
2098,119,44,7,7,5
2099,119,43,7,9,6
2100,119,30,6,6,7
2101,119,18,16,17,8
2102,119,35,16,13,9
2103,119,2,15,15,10
2104,119,17,19,11,11
2105,119,53,18,20,12
2106,119,21,17,13,13
2107,119,50,18,19,\N
2108,119,51,19,16,\N
2109,119,23,3,2,\N
2110,119,49,15,14,\N
2111,119,22,6,3,\N
2112,119,8,1,5,\N
2113,119,52,17,18,\N
2114,120,4,4,1,1
2115,120,8,1,7,2
2116,120,31,3,4,3
2117,120,23,3,2,4
2118,120,14,1,9,5
2119,120,17,19,3,6
2120,120,15,4,6,7
2121,120,30,6,8,8
2122,120,2,15,11,9
2123,120,18,16,14,10
2124,120,43,7,15,11
2125,120,50,18,18,12
2126,120,53,18,20,13
2127,120,49,15,17,\N
2128,120,51,19,12,\N
2129,120,47,17,19,\N
2130,120,44,7,10,\N
2131,120,21,17,13,\N
2132,120,22,6,5,\N
2133,120,35,16,16,\N
2134,121,30,6,1,1
2135,121,31,3,2,2
2136,121,22,6,3,3
2137,121,8,1,4,4
2138,121,48,3,5,5
2139,121,35,16,10,6
2140,121,17,19,11,7
2141,121,4,4,20,8
2142,121,2,15,16,9
2143,121,21,17,13,10
2144,121,47,17,18,11
2145,121,53,18,19,12
2146,121,49,15,14,13
2147,121,14,1,8,\N
2148,121,44,7,9,\N
2149,121,50,18,17,\N
2150,121,18,16,7,\N
2151,121,43,7,12,\N
2152,121,51,19,15,\N
2153,121,15,4,6,\N
2154,122,30,6,7,1
2155,122,8,1,1,2
2156,122,49,15,15,3
2157,122,15,4,10,4
2158,122,2,15,13,5
2159,122,31,3,4,6
2160,122,21,17,17,7
2161,122,51,19,16,8
2162,122,43,7,9,9
2163,122,50,18,19,10
2164,122,53,18,20,11
2165,122,35,16,12,\N
2166,122,52,17,18,\N
2167,122,14,1,8,\N
2168,122,4,4,6,\N
2169,122,18,16,11,\N
