,RaceId,DriverId,ConstructorId_x,GridNumber,DriverPosition,ConstructorId_y,QualifyingPosition
4639,1012,841,51,19,15,,
4640,1012,842,9,6,6,9.0,6.0
4641,1012,844,6,4,5,6.0,4.0
4642,1012,846,1,15,18,1.0,15.0
4643,1012,847,3,17,16,3.0,17.0
4644,1012,848,5,0,10,,
4645,1013,1,131,2,2,131.0,2.0
4646,1013,8,51,0,10,51.0,19.0
4647,1013,9,3,0,16,3.0,18.0
4648,1013,20,6,3,3,6.0,3.0
4649,1013,154,210,14,\N,210.0,15.0
4650,1013,807,4,15,14,4.0,16.0
4651,1013,815,211,5,6,211.0,5.0
4652,1013,817,4,10,\N,4.0,11.0
4653,1013,822,131,1,1,131.0,1.0
4654,1013,825,210,12,13,210.0,13.0
4655,1013,826,5,6,\N,5.0,6.0
4656,1013,830,9,4,4,9.0,4.0
4657,1013,832,1,9,7,1.0,10.0
4658,1013,840,211,13,9,211.0,14.0
4659,1013,841,51,17,12,51.0,8.0
4660,1013,842,9,0,\N,9.0,20.0
4661,1013,844,6,8,5,6.0,9.0
4662,1013,846,1,7,8,1.0,7.0
4663,1013,847,3,16,15,3.0,17.0
4664,1013,848,5,11,11,5.0,12.0
4665,1014,1,131,2,1,131.0,2.0
4666,1014,8,51,14,14,51.0,14.0
4667,1014,9,3,17,18,3.0,20.0
4668,1014,20,6,3,4,6.0,3.0
4669,1014,154,210,7,10,210.0,7.0
4670,1014,807,4,0,13,4.0,16.0
4671,1014,815,211,15,15,211.0,15.0
4672,1014,817,4,13,12,4.0,10.0
4673,1014,822,131,1,2,131.0,1.0
4674,1014,825,210,8,7,210.0,8.0
4675,1014,826,5,9,9,5.0,9.0
4676,1014,830,9,4,3,9.0,4.0
4677,1014,832,1,12,8,1.0,13.0
4678,1014,840,211,16,\N,211.0,17.0
4679,1014,841,51,18,16,51.0,18.0
4680,1014,842,9,6,6,9.0,6.0
4681,1014,844,6,5,5,6.0,5.0
4682,1014,846,1,10,\N,1.0,11.0
4683,1014,847,3,19,17,3.0,19.0
4684,1014,848,5,11,11,5.0,12.0
4685,1015,1,131,1,1,131.0,1.0
4686,1015,8,51,14,17,51.0,14.0
4687,1015,9,3,20,18,3.0,20.0
4688,1015,20,6,4,2,6.0,4.0
4689,1015,154,210,13,10,210.0,13.0
4690,1015,807,4,11,14,4.0,11.0
4691,1015,815,211,16,13,211.0,17.0
4692,1015,817,4,6,9,4.0,7.0
4693,1015,822,131,2,3,131.0,2.0
4694,1015,825,210,5,12,210.0,6.0
4695,1015,826,5,7,7,5.0,8.0
4696,1015,830,9,3,4,9.0,3.0
4697,1015,832,1,9,6,1.0,9.0
4698,1015,840,211,17,16,211.0,18.0
4699,1015,841,51,18,19,51.0,15.0
4700,1015,842,9,8,5,9.0,5.0
4701,1015,844,6,15,\N,6.0,16.0
4702,1015,846,1,12,11,1.0,12.0
4703,1015,847,3,19,15,3.0,19.0
4704,1015,848,5,10,8,5.0,10.0
4705,1016,1,131,2,1,131.0,2.0
4706,1016,8,51,16,15,51.0,17.0
4707,1016,9,3,19,18,3.0,20.0
4708,1016,20,6,1,2,6.0,1.0
4709,1016,154,210,14,14,210.0,15.0
4710,1016,807,4,7,7,4.0,7.0
4711,1016,815,211,15,12,211.0,16.0
4712,1016,817,4,4,6,4.0,4.0
4713,1016,822,131,6,4,131.0,6.0
4714,1016,825,210,0,17,210.0,10.0
4715,1016,826,5,10,10,5.0,12.0
4716,1016,830,9,9,5,9.0,11.0
4717,1016,832,1,11,11,1.0,9.0
4718,1016,840,211,17,9,211.0,18.0
4719,1016,841,51,12,13,51.0,13.0
4720,1016,842,9,5,8,9.0,5.0
4721,1016,844,6,3,3,6.0,3.0
4722,1016,846,1,8,\N,1.0,8.0
4723,1016,847,3,18,16,3.0,19.0
4724,1016,848,5,13,\N,5.0,14.0
4725,1017,1,131,1,1,131.0,1.0
4726,1017,8,51,12,7,51.0,12.0
4727,1017,9,3,18,18,3.0,20.0
4728,1017,20,6,7,5,6.0,7.0
4729,1017,154,210,16,20,210.0,17.0
4730,1017,807,4,13,8,4.0,13.0
4731,1017,815,211,14,12,211.0,14.0
4732,1017,817,4,8,11,4.0,8.0
4733,1017,822,131,2,2,131.0,2.0
4734,1017,825,210,15,17,210.0,15.0
4735,1017,826,5,19,14,5.0,16.0
4736,1017,830,9,4,4,9.0,4.0
4737,1017,832,1,6,6,1.0,6.0
4738,1017,840,211,17,13,211.0,18.0
4739,1017,841,51,10,16,51.0,10.0
4740,1017,842,9,9,10,9.0,9.0
4741,1017,844,6,3,3,6.0,3.0
4742,1017,846,1,5,9,1.0,5.0
4743,1017,847,3,20,19,3.0,19.0
4744,1017,848,5,11,15,5.0,11.0
4745,1018,1,131,4,5,131.0,2.0
4746,1018,8,51,6,9,51.0,7.0
4747,1018,9,3,17,20,3.0,20.0
4748,1018,20,6,9,4,6.0,10.0
4749,1018,154,210,11,16,210.0,11.0
4750,1018,807,4,15,13,4.0,12.0
4751,1018,815,211,13,11,211.0,16.0
4752,1018,817,4,12,12,4.0,14.0
4753,1018,822,131,3,3,131.0,4.0
4754,1018,825,210,10,19,210.0,5.0
4755,1018,826,5,16,17,5.0,18.0
4756,1018,830,9,2,1,9.0,3.0
4757,1018,832,1,19,8,1.0,15.0
4758,1018,840,211,14,14,211.0,17.0
4759,1018,841,51,7,10,51.0,8.0
4760,1018,842,9,8,7,9.0,9.0
4761,1018,844,6,1,2,6.0,1.0
4762,1018,846,1,5,6,1.0,6.0
4763,1018,847,3,0,18,3.0,19.0
4764,1018,848,5,18,15,5.0,13.0
4765,1019,1,131,2,1,131.0,2.0
4766,1019,8,51,12,8,51.0,12.0
4767,1019,9,3,20,15,3.0,20.0
4768,1019,20,6,6,16,6.0,6.0
4769,1019,154,210,14,\N,210.0,14.0
4770,1019,807,4,10,10,4.0,10.0
4771,1019,815,211,15,17,211.0,15.0
4772,1019,817,4,7,7,4.0,7.0
4773,1019,822,131,1,2,131.0,1.0
4774,1019,825,210,16,\N,210.0,16.0
4775,1019,826,5,17,9,5.0,17.0
4776,1019,830,9,4,5,9.0,4.0
4777,1019,832,1,13,6,1.0,13.0
4778,1019,840,211,18,13,211.0,18.0
4779,1019,841,51,11,\N,51.0,11.0
4780,1019,842,9,5,4,9.0,5.0
4781,1019,844,6,3,3,6.0,3.0
4782,1019,846,1,8,11,1.0,8.0
4783,1019,847,3,19,14,3.0,19.0
4784,1019,848,5,9,12,5.0,9.0
4785,1020,1,131,1,9,131.0,1.0
4786,1020,8,51,5,12,51.0,5.0
4787,1020,9,3,18,10,3.0,19.0
4788,1020,20,6,20,2,6.0,20.0
4789,1020,154,210,6,7,210.0,6.0
4790,1020,807,4,9,\N,4.0,9.0
4791,1020,815,211,8,\N,211.0,8.0
4792,1020,817,4,13,\N,4.0,13.0
4793,1020,822,131,3,\N,131.0,3.0
4794,1020,825,210,12,8,210.0,12.0
4795,1020,826,5,14,3,5.0,14.0
4796,1020,830,9,2,1,9.0,2.0
4797,1020,832,1,7,5,1.0,7.0
4798,1020,840,211,15,4,211.0,15.0
4799,1020,841,51,11,13,51.0,11.0
4800,1020,842,9,4,14,9.0,4.0
4801,1020,844,6,10,\N,6.0,10.0
4802,1020,846,1,19,\N,1.0,16.0
4803,1020,847,3,17,11,3.0,18.0
4804,1020,848,5,16,6,5.0,17.0
4805,1021,1,131,3,1,131.0,3.0
4806,1021,8,51,10,7,51.0,10.0
4807,1021,9,3,19,19,3.0,20.0
4808,1021,20,6,5,3,6.0,5.0
4809,1021,154,210,9,\N,210.0,9.0
4810,1021,807,4,11,12,4.0,11.0
4811,1021,815,211,16,11,211.0,17.0
4812,1021,817,4,20,14,4.0,18.0
4813,1021,822,131,2,8,131.0,2.0
4814,1021,825,210,14,13,210.0,15.0
4815,1021,826,5,13,15,5.0,13.0
4816,1021,830,9,1,2,9.0,1.0
4817,1021,832,1,8,5,1.0,8.0
4818,1021,840,211,18,17,211.0,19.0
4819,1021,841,51,17,18,51.0,14.0
4820,1021,842,9,6,6,9.0,6.0
4821,1021,844,6,4,4,6.0,4.0
4822,1021,846,1,7,9,1.0,7.0
4823,1021,847,3,15,16,3.0,16.0
4824,1021,848,5,12,10,5.0,12.0
4825,1022,1,131,3,2,131.0,3.0
4826,1022,8,51,6,16,51.0,8.0
4827,1022,9,3,0,17,3.0,20.0
4828,1022,20,6,2,4,6.0,2.0
4829,1022,154,210,9,13,210.0,11.0
4830,1022,807,4,12,8,4.0,7.0
4831,1022,815,211,7,6,211.0,9.0
4832,1022,817,4,10,14,4.0,6.0
4833,1022,822,131,4,3,131.0,4.0
4834,1022,825,210,8,12,210.0,10.0
4835,1022,826,5,19,7,5.0,18.0
4836,1022,830,9,5,\N,9.0,5.0
4837,1022,832,1,15,\N,1.0,17.0
4838,1022,840,211,16,10,211.0,13.0
4839,1022,841,51,18,18,51.0,15.0
4840,1022,842,5,13,9,5.0,16.0
4841,1022,844,6,1,1,6.0,1.0
4842,1022,846,1,11,11,1.0,12.0
4843,1022,847,3,14,15,3.0,19.0
4844,1022,848,9,17,5,9.0,14.0
4845,1023,1,131,2,3,131.0,2.0
4846,1023,8,51,0,15,51.0,10.0
4847,1023,9,3,15,17,3.0,19.0
4848,1023,20,6,4,13,6.0,4.0
4849,1023,154,210,13,16,210.0,16.0
4850,1023,807,4,6,5,4.0,6.0
4851,1023,815,211,18,7,211.0,17.0
4852,1023,817,4,5,4,4.0,5.0
4853,1023,822,131,3,2,131.0,3.0
4854,1023,825,210,11,\N,210.0,12.0
4855,1023,826,5,12,\N,5.0,13.0
4856,1023,830,9,19,8,9.0,20.0
4857,1023,832,1,7,\N,1.0,7.0
4858,1023,840,211,9,12,211.0,9.0
4859,1023,841,51,10,9,51.0,11.0
4860,1023,842,5,17,11,5.0,15.0
4861,1023,844,6,1,1,6.0,1.0
4862,1023,846,1,16,10,1.0,14.0
4863,1023,847,3,14,14,3.0,18.0
4864,1023,848,9,8,6,9.0,8.0
4865,1024,1,131,2,4,131.0,2.0
4866,1024,8,51,12,\N,51.0,13.0
4867,1024,9,3,19,16,3.0,19.0
4868,1024,20,6,3,1,6.0,3.0
4869,1024,154,210,17,11,210.0,17.0
4870,1024,807,4,8,9,4.0,8.0
4871,1024,815,211,15,\N,211.0,10.0
4872,1024,817,4,20,14,4.0,20.0
4873,1024,822,131,5,5,131.0,5.0
4874,1024,825,210,13,17,210.0,14.0
4875,1024,826,5,14,15,5.0,15.0
4876,1024,830,9,4,3,9.0,4.0
4877,1024,832,1,7,12,1.0,7.0
4878,1024,840,211,16,13,211.0,16.0
4879,1024,841,51,10,10,51.0,11.0
4880,1024,842,5,11,8,5.0,12.0
4881,1024,844,6,1,2,6.0,1.0
4882,1024,846,1,9,7,1.0,9.0
4883,1024,847,3,18,\N,3.0,18.0
4884,1024,848,9,6,6,9.0,6.0
4885,1025,1,131,2,1,131.0,2.0
4886,1025,8,51,15,13,51.0,16.0
4887,1025,9,3,18,\N,3.0,18.0
4888,1025,20,6,3,\N,6.0,3.0
4889,1025,154,210,8,\N,210.0,9.0
4890,1025,807,4,6,10,4.0,7.0
4891,1025,815,211,11,7,211.0,12.0
4892,1025,817,4,10,\N,4.0,10.0
4893,1025,822,131,4,2,131.0,5.0
4894,1025,825,210,13,9,210.0,14.0
4895,1025,826,5,19,12,5.0,20.0
4896,1025,830,9,9,4,9.0,4.0
4897,1025,832,1,5,6,1.0,6.0
4898,1025,840,211,14,11,211.0,15.0
4899,1025,841,51,12,15,51.0,13.0
4900,1025,842,5,16,14,5.0,11.0
4901,1025,844,6,1,3,6.0,1.0
4902,1025,846,1,7,8,1.0,8.0
4903,1025,847,3,17,\N,3.0,17.0
4904,1025,848,9,0,5,9.0,19.0
4905,1026,1,131,4,3,131.0,4.0
4906,1026,8,51,13,14,51.0,13.0
4907,1026,9,3,0,19,3.0,20.0
4908,1026,20,6,1,2,6.0,1.0
4909,1026,154,210,10,15,210.0,10.0
4910,1026,807,4,15,10,4.0,15.0
4911,1026,815,211,17,9,211.0,17.0
4912,1026,817,4,16,6,4.0,16.0
4913,1026,822,131,3,1,131.0,3.0
4914,1026,825,210,19,17,210.0,19.0
4915,1026,826,5,14,12,5.0,14.0
4916,1026,830,9,5,\N,9.0,5.0
4917,1026,832,1,7,5,1.0,7.0
4918,1026,840,211,12,11,211.0,12.0
4919,1026,841,51,11,16,51.0,11.0
4920,1026,842,5,9,8,5.0,9.0
4921,1026,844,6,2,7,6.0,2.0
4922,1026,846,1,8,13,1.0,8.0
4923,1026,847,3,18,18,3.0,18.0
4924,1026,848,9,6,4,9.0,6.0
4925,1027,1,131,3,1,131.0,4.0
4926,1027,8,51,14,\N,51.0,14.0
4927,1027,9,3,20,18,3.0,20.0
4928,1027,20,6,2,2,6.0,3.0
4929,1027,154,210,18,17,210.0,18.0
4930,1027,807,4,12,10,4.0,12.0
4931,1027,815,211,11,7,211.0,11.0
4932,1027,817,4,13,8,4.0,13.0
4933,1027,822,131,6,3,131.0,6.0
4934,1027,825,210,17,15,210.0,17.0
4935,1027,826,5,9,11,5.0,9.0
4936,1027,830,9,4,6,9.0,1.0
4937,1027,832,1,7,13,1.0,7.0
4938,1027,840,211,16,12,211.0,16.0
4939,1027,841,51,15,14,51.0,15.0
4940,1027,842,5,10,9,5.0,10.0
4941,1027,844,6,1,4,6.0,2.0
4942,1027,846,1,8,\N,1.0,8.0
4943,1027,847,3,19,16,3.0,19.0
4944,1027,848,9,5,5,9.0,5.0
4945,1028,1,131,5,2,131.0,5.0
4946,1028,8,51,17,11,51.0,17.0
4947,1028,9,3,19,\N,3.0,20.0
4948,1028,20,6,2,\N,6.0,2.0
4949,1028,154,210,15,15,210.0,15.0
4950,1028,807,4,11,9,4.0,11.0
4951,1028,815,211,0,10,211.0,19.0
4952,1028,817,4,9,6,4.0,9.0
4953,1028,822,131,1,1,131.0,1.0
4954,1028,825,210,12,18,210.0,12.0
4955,1028,826,5,13,12,5.0,13.0
4956,1028,830,9,3,3,9.0,3.0
4957,1028,832,1,7,8,1.0,7.0
4958,1028,840,211,14,13,211.0,14.0
4959,1028,841,51,16,14,51.0,16.0
4960,1028,842,5,10,16,5.0,10.0
4961,1028,844,6,4,4,6.0,4.0
4962,1028,846,1,8,7,1.0,8.0
4963,1028,847,3,18,17,3.0,18.0
4964,1028,848,9,6,5,9.0,6.0
4965,1029,1,131,3,7,131.0,3.0
4966,1029,8,51,8,4,51.0,9.0
4967,1029,9,3,19,16,3.0,19.0
4968,1029,20,6,2,17,6.0,2.0
4969,1029,154,210,7,13,210.0,8.0
4970,1029,807,4,13,15,4.0,14.0
4971,1029,815,211,15,9,211.0,15.0
4972,1029,817,4,11,6,4.0,12.0
4973,1029,822,131,4,\N,131.0,5.0
4974,1029,825,210,9,11,210.0,10.0
4975,1029,826,5,16,10,9.0,16.0
4976,1029,830,9,1,1,9.0,1.0
4977,1029,832,1,20,3,1.0,20.0
4978,1029,840,211,17,19,211.0,17.0
4979,1029,841,51,12,5,51.0,13.0
4980,1029,842,5,6,2,5.0,7.0
4981,1029,844,6,14,18,6.0,4.0
4982,1029,846,1,10,8,1.0,11.0
4983,1029,847,3,18,12,3.0,18.0
4984,1029,848,9,5,14,9.0,6.0
